2019/05/08 19:04:27 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /huoshan.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:28 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /laravel.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:28 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /yu.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:28 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "POST /wuwu11.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:28 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "POST /xw.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:28 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "POST /xw1.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:28 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "POST /9678.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:28 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "POST /wc.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:28 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "POST /xx.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:28 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "POST /xx.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:28 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "POST /s.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:28 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "POST /w.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
